,fuelType,fuelTypeId,color,id,km,make,makeId,model,modelId,province,provinceId,price,title,transmissionType,transmissionTypeId,year,seller_type,seller_type_id,body_types,body_types_id,cubicCapacity,doors,hp,url,date
1784,Diésel,1.0,COMMON.COLOR_RED,54663832.0,77740.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,23800.0,MAZDA CX5 2.2 D 110kW 150CV 2WD AT Zenith White 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-d-110kw-150cv-2wd-at-zenith-white-5p-diesel-2018-en-barcelona-54663832-covo.aspx,2023-04-12 20:13:34
1785,Diésel,1.0,COMMON.COLOR_RED,54433681.0,10150.0,MAZDA,27.0,CX30,1285.0,Almería,4.0,27300.0,MAZDA CX30 SKYACTIVD 1.8 85 kW 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2021.0,profesional,1.0,4x4 suv,6.0,1759.0,5.0,116.0,https://www.coches.net/mazda-cx30-skyactivd-18-85-kw-2wd-zenith-diesel-2021-en-almeria-54433681-covo.aspx,2023-04-12 20:13:36
1786,Diésel,1.0,COMMON.COLOR_GARNET,54774357.0,66221.0,MAZDA,27.0,Mazda3,287.0,Ourense,32.0,18990.0,MAZDA Mazda3 1.8 SKYACTIVD EVOLUTION 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1759.0,5.0,116.0,https://www.coches.net/mazda-mazda3-18-skyactivd-evolution-5p-diesel-2019-en-orense-54774357-covo.aspx,2023-04-12 20:13:38
1787,Diésel,1.0,COMMON.COLOR_GARNET,53906329.0,165000.0,MAZDA,27.0,CX5,1016.0,Zaragoza,50.0,12950.0,MAZDA CX5 2.2 110kW 150CV DE 2WD Style,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-style-diesel-2016-en-zaragoza-53906329-covo.aspx,2023-04-12 20:13:40
1788,Gasolina,2.0,COMMON.COLOR_WHITE,54567290.0,71000.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,16500.0,MAZDA Mazda3 2.0 SKYACTIVG 88KW EVOLUTIONNAV,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1998.0,5.0,120.0,https://www.coches.net/mazda-mazda3-20-skyactivg-88kw-evolutionnav-gasolina-2018-en-madrid-54567290-covo.aspx,2023-04-12 20:13:42
1789,Gasolina,2.0,COMMON.COLOR_GRAY,54118709.0,51400.0,MAZDA,27.0,Mazda2,505.0,Madrid,28.0,13590.0,MAZDA Mazda2 Style 1.5 GE 66kW 90CV 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,berlina,1.0,1496.0,5.0,90.0,https://www.coches.net/mazda-mazda2-style-15-ge-66kw-90cv-5p-gasolina-2017-en-madrid-54118709-covo.aspx,2023-04-12 20:13:44
1790,Gasolina,2.0,COMMON.COLOR_RED,54118822.0,37000.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,26590.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Zenith Black 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-zenith-black-5p-gasolina-2020-en-madrid-54118822-covo.aspx,2023-04-12 20:13:46
1791,Gasolina,2.0,COMMON.COLOR_BLUE,54150192.0,66700.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,22990.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-zenith-5p-gasolina-2020-en-madrid-54150192-covo.aspx,2023-04-12 20:13:48
1792,Gasolina,2.0,COMMON.COLOR_BLACK,54118896.0,49100.0,MAZDA,27.0,CX3,1140.0,Madrid,28.0,20490.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-5p-gasolina-2019-en-madrid-54118896-covo.aspx,2023-04-12 20:13:50
1793,Gasolina,2.0,COMMON.COLOR_BLUE,54118802.0,48500.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,24990.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-evolution-5p-gasolina-2020-en-madrid-54118802-covo.aspx,2023-04-12 20:13:52
1794,Gasolina,2.0,COMMON.COLOR_RED,54118687.0,46000.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,18990.0,MAZDA Mazda3 2.0 GE 88KW MT Black Tech Edition 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1998.0,5.0,120.0,https://www.coches.net/mazda-mazda3-20-ge-88kw-mt-black-tech-edition-5p-gasolina-2018-en-madrid-54118687-covo.aspx,2023-04-12 20:13:54
1795,Diésel,1.0,COMMON.COLOR_WHITE,54221271.0,145000.0,MAZDA,27.0,CX5,1016.0,Murcia,30.0,15800.0,MAZDA CX5 2.2 110kW 150CV DE 2WD Style,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-style-diesel-2015-en-murcia-54221271-covo.aspx,2023-04-12 20:13:56
1796,Gasolina,2.0,COMMON.COLOR_RED,54647200.0,46187.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,20890.0,MAZDA CX3 2.0 G 89kW 121CV 2WD AT Zenith,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-at-zenith-5p-gasolina-2019-en-barcelona-54647200-covo.aspx,2023-04-12 20:13:57
1797,Gasolina,2.0,COMMON.COLOR_GRAY,54768849.0,45500.0,MAZDA,27.0,CX3,1140.0,Albacete,2.0,18000.0,MAZDA CX3 2.0 SKYACTIV GE Style Nav 2WD AT 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,particular,2.0,4x4 suv,6.0,1998.0,5.0,120.0,https://www.coches.net/mazda-cx3-20-skyactiv-ge-style-nav-2wd-at-5p-gasolina-2017-en-albacete-54768849-covo.aspx,2023-04-12 20:13:59
1798,Gasolina,2.0,COMMON.COLOR_RED,53975553.0,100490.0,MAZDA,27.0,MX5,237.0,Valencia,46.0,18990.0,MAZDA MX5 2.0 118kW 160CV Luxury,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,cabrio,3.0,1998.0,2.0,160.0,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-gasolina-2016-en-valencia-53975553-covo.aspx,2023-04-12 20:14:01
1799,Diésel,1.0,COMMON.COLOR_RED,53699550.0,140000.0,MAZDA,27.0,Mazda3,287.0,Barcelona,8.0,14490.0,MAZDA Mazda3 2.2 DE 110kW 150CV MT Style,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,berlina,1.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda3-22-de-110kw-150cv-mt-style-diesel-2017-en-barcelona-53699550-covo.aspx,2023-04-12 20:14:02
1800,Diésel,1.0,COMMON.COLOR_GARNET,53882098.0,89000.0,MAZDA,27.0,CX3,1140.0,Salamanca,37.0,19999.0,MAZDA CX3 1.8 D 85kW 115CV 2WD Zenith Cruise,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1759.0,5.0,115.0,https://www.coches.net/mazda-cx3-18-d-85kw-115cv-2wd-zenith-cruise-diesel-2018-en-salamanca-53882098-covo.aspx,2023-04-12 20:14:04
1801,Diésel,1.0,COMMON.COLOR_RED,54682176.0,122000.0,MAZDA,27.0,Mazda6,453.0,Madrid,28.0,17490.0,MAZDA Mazda6 2.2 DE 129kW 175CV Luxury 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,2191.0,4.0,175.0,https://www.coches.net/mazda-mazda6-22-de-129kw-175cv-luxury-4p-diesel-a%C3%B1o-en-madrid-54682176-covo.aspx,2023-04-12 20:14:06
1802,Gasolina,2.0,COMMON.COLOR_BLUE,54771931.0,40000.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,25900.0,MAZDA CX5 2.5 G 143kW 194CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,particular,2.0,4x4 suv,6.0,2488.0,5.0,194.0,https://www.coches.net/mazda-cx5-25-g-143kw-194cv-2wd-at-zenith-5p-gasolina-2019-en-madrid-54771931-covo.aspx,2023-04-12 20:14:08
1803,Gasolina,2.0,COMMON.COLOR_BLUE,54771889.0,47000.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,28900.0,MAZDA CX5 2.5 G 143kW 194CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,particular,2.0,4x4 suv,6.0,2488.0,5.0,194.0,https://www.coches.net/mazda-cx5-25-g-143kw-194cv-2wd-at-zenith-5p-gasolina-2019-en-barcelona-54771889-covo.aspx,2023-04-12 20:14:11
1804,Diésel,1.0,COMMON.COLOR_WHITE,54590371.0,65017.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,18690.0,MAZDA CX5 2.2 110kW 150CV DE 2WD Luxury 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-luxury-5p-diesel-2017-en-madrid-54590371-covo.aspx,2023-04-12 20:14:13
1805,Diésel,1.0,COMMON.COLOR_WHITE,54771779.0,133162.0,MAZDA,27.0,CX5,1016.0,Baleares,7.0,14790.0,MAZDA CX5 2.2 150cv DE 4WD AT Luxury 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,profesional,1.0,4x4 suv,6.0,2184.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-150cv-de-4wd-at-luxury-5p-diesel-2015-en-baleares-54771779-covo.aspx,2023-04-12 20:14:15
1806,Híbrido,4.0,COMMON.COLOR_GRAY,53747603.0,21000.0,MAZDA,27.0,CX30,1285.0,Madrid,28.0,26500.0,MAZDA CX30 eSKYACTIVG 2.0 90 kW 2WD Zenith,COMMON.TRANSMISSION_MANUAL,2.0,2022.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,122.0,https://www.coches.net/mazda-cx30-eskyactivg-20-90-kw-2wd-zenith-otros-2022-en-madrid-53747603-covo.aspx,2023-04-12 20:14:16
1807,Híbrido,4.0,COMMON.COLOR_GRAY,53045656.0,14232.0,MAZDA,27.0,CX30,1285.0,Barcelona,8.0,26800.0,MAZDA CX30 eSKYACTIVG 2.0 90 kW 2WD Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,122.0,https://www.coches.net/mazda-cx30-eskyactivg-20-90-kw-2wd-evolution-5p-electrico-hibrido-2022-en-barcelona-53045656-covo.aspx,2023-04-12 20:14:20
1808,Gasolina,2.0,COMMON.COLOR_RED,54771378.0,48572.0,MAZDA,27.0,CX3,1140.0,Madrid,28.0,23990.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith Safety 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-safety-5p-gasolina-2020-en-madrid-54771378-covo.aspx,2023-04-12 20:14:22
1809,Híbrido,4.0,COMMON.COLOR_RED,54771375.0,62257.0,MAZDA,27.0,CX30,1285.0,Madrid,28.0,24990.0,MAZDA CX30 eSKYACTIVG 2.0 90 kW 2WD Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2021.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,122.0,https://www.coches.net/mazda-cx30-eskyactivg-20-90-kw-2wd-evolution-5p-electrico-hibrido-2021-en-madrid-54771375-covo.aspx,2023-04-12 20:14:24
1810,Gasolina,2.0,COMMON.COLOR_BLACK,54490797.0,32359.0,MAZDA,27.0,CX3,1140.0,Sevilla,41.0,21900.0,MAZDA CX3 2.0 G 89kW 121CV Evolution Design AT 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-110kw-150cv-awd-at-zenith-5p-gasolina-2020-en-sevilla-54490797-covo.aspx,2023-04-12 20:14:26
1811,Gasolina,2.0,COMMON.COLOR_RED,54771207.0,76600.0,MAZDA,27.0,CX3,1140.0,Lleida,25.0,18750.0,MAZDA CX3 2.0 SKYACTIV GE Style 2WD AT 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,120.0,https://www.coches.net/mazda-cx3-20-skyactiv-ge-style-2wd-at-5p-gasolina-2017-en-lleida-54771207-covo.aspx,2023-04-12 20:14:28
1812,Diésel,1.0,COMMON.COLOR_RED,54771194.0,110000.0,MAZDA,27.0,CX5,1016.0,Valencia,46.0,16990.0,MAZDA CX5 2.2 110kW 150CV DE 4WD Luxury 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-4wd-luxury-5p-diesel-2017-en-valencia-54771194-covo.aspx,2023-04-12 20:14:30
1813,Diésel,1.0,COMMON.COLOR_WHITE,54750131.0,125900.0,MAZDA,27.0,CX3,1140.0,A Coruña,15.0,15900.0,MAZDA CX3 1.5 SKYACTIV DE 77kW Style 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,1499.0,5.0,105.0,https://www.coches.net/mazda-cx3-15-skyactiv-de-77kw-style-2wd-5p-diesel-2017-en-a_coruna-54750131-covo.aspx,2023-04-12 20:14:33
1814,Gasolina,2.0,COMMON.COLOR_WHITE,54632623.0,138105.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,15300.0,MAZDA Mazda3 2.0 SKYACTIVG 121KW EVOLUTIONNAV,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1998.0,5.0,165.0,https://www.coches.net/mazda-mazda3-20-skyactivg-121kw-evolutionnav-gasolina-2018-en-madrid-54632623-covo.aspx,2023-04-12 20:14:35
1815,Gasolina,2.0,COMMON.COLOR_RED,54680694.0,43591.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,23600.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Evolution Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-evolution-navi-5p-gasolina-a%C3%B1o-en-barcelona-54680694-covo.aspx,2023-04-12 20:14:37
1816,Diésel,1.0,COMMON.COLOR_BLUE,54326490.0,177596.0,MAZDA,27.0,CX5,1016.0,Sevilla,41.0,16910.0,MAZDA CX5 2.2 110kW DE 2WD AT Style Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-de-2wd-at-style-navi-diesel-2017-en-sevilla-54326490-covo.aspx,2023-04-12 20:14:39
1817,Diésel,1.0,COMMON.COLOR_BLACK,54283399.0,37000.0,MAZDA,27.0,CX30,1285.0,Pontevedra,36.0,23300.0,MAZDA CX30 SKYACTIVD 1.8 85 kW 2WD Evolution,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,4x4 suv,6.0,1759.0,5.0,116.0,https://www.coches.net/mazda-cx30-skyactivd-18-85-kw-2wd-evolution-diesel-2020-en-pontevedra-54283399-covo.aspx,2023-04-12 20:14:41
1818,Híbrido,4.0,COMMON.COLOR_BLACK,54769509.0,34700.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,22490.0,MAZDA Mazda3 2.0 SKYACTIVG ZENITH SAFETY 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,berlina,1.0,1998.0,4.0,122.0,https://www.coches.net/mazda-mazda3-20-skyactivg-zenith-safety-4p-electrico-hibrido-2021-en-madrid-54769509-covo.aspx,2023-04-12 20:14:43
1819,Diésel,1.0,COMMON.COLOR_WHITE,54769510.0,146298.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,18990.0,MAZDA CX5 2.2 110kW 150CV DE 2WD AT Style 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-at-style-5p-diesel-2017-en-madrid-54769510-covo.aspx,2023-04-12 20:14:45
1820,Diésel,1.0,COMMON.COLOR_BLUE,54769511.0,137789.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,12990.0,MAZDA Mazda3 2.2 DE 150 MT Luxury 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,berlina,1.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda3-22-de-150-mt-luxury-5p-diesel-2015-en-madrid-54769511-covo.aspx,2023-04-12 20:14:47
1821,Diésel,1.0,COMMON.COLOR_BLUE,54769512.0,138008.0,MAZDA,27.0,Mazda6,453.0,Madrid,28.0,11990.0,MAZDA Mazda6 2.2 SKYACTIVED 150CV Evolution WGN 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,familiar,4.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda6-22-skyactived-150cv-evolution-wgn-5p-diesel-2020-en-madrid-54769512-covo.aspx,2023-04-12 20:14:49
1822,Diésel,1.0,COMMON.COLOR_GRAY,54769504.0,129990.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,23490.0,MAZDA CX5 2.2 D 110kW 150CV 2WD Zenith Black 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-d-110kw-150cv-2wd-zenith-black-5p-diesel-2018-en-madrid-54769504-covo.aspx,2023-04-12 20:14:51
1823,Diésel,1.0,COMMON.COLOR_BLUE,54769501.0,129675.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,13990.0,MAZDA CX5 2.2 150cv DE 2WD Style 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2013.0,profesional,1.0,4x4 suv,6.0,2184.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-150cv-de-2wd-style-5p-diesel-2014-en-madrid-54769501-covo.aspx,2023-04-12 20:14:53
1824,Diésel,1.0,COMMON.COLOR_BLACK,54403480.0,138000.0,MAZDA,27.0,CX5,1016.0,Sevilla,41.0,17900.0,MAZDA CX5 2.2 110kW 150CV DE 4WD Style 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-4wd-style-diesel-2016-en-sevilla-54403480-covo.aspx,2023-04-12 20:14:55
1825,Gasolina,2.0,COMMON.COLOR_WHITE,54769038.0,58995.0,MAZDA,27.0,Mazda2,505.0,Barcelona,8.0,15990.0,MAZDA Mazda2 1.5 GE 66kW 90CV Zenith Navy 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1496.0,5.0,90.0,https://www.coches.net/mazda-mazda2-15-ge-66kw-90cv-zenith-navy-5p-gasolina-2019-en-barcelona-54769038-covo.aspx,2023-04-12 20:14:57
1826,Gasolina,2.0,COMMON.COLOR_RED,54769032.0,50500.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,17990.0,MAZDA CX3 2.0 SKYACTIV GE 88kW Style 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,120.0,https://www.coches.net/mazda-cx3-20-skyactiv-ge-88kw-style-2wd-5p-gasolina-2017-en-barcelona-54769032-covo.aspx,2023-04-12 20:14:59
1827,Gasolina,2.0,COMMON.COLOR_WHITE,54769034.0,84325.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,17970.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Evolution Design 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-evolution-design-5p-gasolina-2019-en-barcelona-54769034-covo.aspx,2023-04-12 20:15:01
1828,Gasolina,2.0,COMMON.COLOR_WHITE,54769029.0,58000.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,21990.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Origin Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-origin-navi-5p-gasolina-2018-en-barcelona-54769029-covo.aspx,2023-04-12 20:15:03
1829,Diésel,1.0,COMMON.COLOR_RED,54769028.0,116900.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,18790.0,MAZDA CX5 2.2 DE 110kW 150cv Zenith 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-de-110kw-150cv-zenith-2wd-5p-diesel-2018-en-barcelona-54769028-covo.aspx,2023-04-12 20:15:05
1830,Gasolina,2.0,COMMON.COLOR_BLUE,54769025.0,95000.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,22600.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Zenith White 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-zenith-white-5p-gasolina-2018-en-barcelona-54769025-covo.aspx,2023-04-12 20:15:07
1831,Diésel,1.0,COMMON.COLOR_WHITE,54769026.0,100000.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,20990.0,MAZDA CX5 2.2 175cv DE 4WD AT Luxury 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2015.0,profesional,1.0,4x4 suv,6.0,2184.0,5.0,175.0,https://www.coches.net/mazda-cx5-22-175cv-de-4wd-at-luxury-5p-diesel-2015-en-barcelona-54769026-covo.aspx,2023-04-12 20:15:09
1832,Diésel,1.0,COMMON.COLOR_WHITE,53438833.0,47000.0,MAZDA,27.0,Mazda3,287.0,Alicante,3.0,20500.0,MAZDA Mazda3 2.2 DE MT EvolutionVisualNav 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda3-22-de-mt-evolutionvisualnav-5p-diesel-2017-en-alicante-53438833-covo.aspx,2023-04-12 20:15:11
1833,Diésel,1.0,COMMON.COLOR_RED,54765198.0,87000.0,MAZDA,27.0,CX5,1016.0,Vizcaya,48.0,19990.0,MAZDA CX5 2.2 110kW 150CV DE 2WD Style 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-style-5p-diesel-2017-en-vizcaya-54765198-covo.aspx,2023-04-12 20:15:13
1834,Diésel,1.0,COMMON.COLOR_GRAY,54768398.0,157000.0,MAZDA,27.0,CX5,1016.0,Valencia,46.0,14490.0,MAZDA CX5 2.2 110kW 150CV DE 2WD Luxury,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-150cv-de-2wd-luxury-diesel-2016-en-valencia-54768398-covo.aspx,2023-04-12 20:15:15
1835,Diésel,1.0,COMMON.COLOR_RED,53416398.0,136220.0,MAZDA,27.0,Mazda3,287.0,Salamanca,37.0,13400.0,MAZDA Mazda3 2.2 DE 150 MT Luxury 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2014.0,profesional,1.0,berlina,1.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda3-22-de-150-mt-luxury-diesel-2014-en-salamanca-53416398-covo.aspx,2023-04-12 20:15:17
1836,Gasolina,2.0,COMMON.COLOR_WHITE,54768288.0,83425.0,MAZDA,27.0,CX3,1140.0,Córdoba,14.0,17990.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Evolution Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-evolution-navi-5p-gasolina-2019-en-cordoba-54768288-covo.aspx,2023-04-12 20:15:19
1837,Gasolina,2.0,COMMON.COLOR_BROWN,54765142.0,91000.0,MAZDA,27.0,Mazda6,453.0,Barcelona,8.0,22995.0,MAZDA Mazda6 2.5 SKYACTG 143kW Zenith White Sky Auto,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,2488.0,4.0,194.0,https://www.coches.net/mazda-mazda6-25-skyactiveg-143kw-signature-auto-gasolina-2019-en-barcelona-54765142-covo.aspx,2023-04-12 20:15:21
1838,Gasolina,2.0,COMMON.COLOR_RED,54590615.0,17146.0,MAZDA,27.0,CX3,1140.0,Madrid,28.0,23490.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2021.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-5p-gasolina-2021-en-madrid-54590615-covo.aspx,2023-04-12 20:15:23
1839,Diésel,1.0,COMMON.COLOR_BLUE,53897463.0,169738.0,MAZDA,27.0,Mazda2,505.0,Cádiz,11.0,10400.0,MAZDA Mazda2 Style 1.5 DE 105cv,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,berlina,1.0,1499.0,5.0,105.0,https://www.coches.net/mazda-mazda2-style-15-de-105cv-diesel-2015-en-cadiz-53897463-covo.aspx,2023-04-12 20:15:25
